date,warehouse_id,warehouse_name,warehouse_region,sku,stock_on_hand,safety_stock,reorder_point,inbound_qty,outbound_qty,days_of_supply
2025-07-03,WH_002,West Warehouse,California,SKU_456,3070,2000,4000,0,2767,1
2025-07-04,WH_001,Central Warehouse,Midwest,SKU_123,14750,5000,8000,890,1771,8
2025-07-04,WH_002,West Warehouse,California,SKU_456,8662,2000,4000,2745,2225,3
2025-07-05,WH_001,Central Warehouse,Midwest,SKU_123,12985,5000,8000,944,1996,6
2025-07-05,WH_002,West Warehouse,California,SKU_456,10808,2000,4000,2120,2806,3
2025-07-06,WH_001,Central Warehouse,Midwest,SKU_123,12467,5000,8000,920,1750,7
2025-07-06,WH_002,West Warehouse,California,SKU_456,5637,2000,4000,2594,1000,5
2025-07-07,WH_001,Central Warehouse,Midwest,SKU_123,12599,5000,8000,4269,1256,10
2025-07-07,WH_002,West Warehouse,California,SKU_456,5204,2000,4000,3404,869,5
2025-07-08,WH_001,Central Warehouse,Midwest,SKU_123,11574,5000,8000,2691,2063,5
2025-07-08,WH_002,West Warehouse,California,SKU_456,12271,2000,4000,1103,1857,6
2025-07-09,WH_001,Central Warehouse,Midwest,SKU_123,12368,5000,8000,1273,2221,5
2025-07-09,WH_002,West Warehouse,California,SKU_456,6076,2000,4000,2333,1593,3
2025-07-10,WH_001,Central Warehouse,Midwest,SKU_123,10252,5000,8000,3159,1836,5
2025-07-10,WH_002,West Warehouse,California,SKU_456,1047,2000,4000,2332,1036,1
2025-07-11,WH_001,Central Warehouse,Midwest,SKU_123,17839,5000,8000,265,1286,13
2025-07-11,WH_002,West Warehouse,California,SKU_456,9267,2000,4000,2065,1957,4
2025-07-12,WH_001,Central Warehouse,Midwest,SKU_123,8685,5000,8000,3982,1815,4
2025-07-12,WH_002,West Warehouse,California,SKU_456,12759,2000,4000,3049,1493,8
2025-07-13,WH_001,Central Warehouse,Midwest,SKU_123,9505,5000,8000,1323,2453,3
2025-07-13,WH_002,West Warehouse,California,SKU_456,12849,2000,4000,1256,1,12849
2025-07-14,WH_001,Central Warehouse,Midwest,SKU_123,13255,5000,8000,1654,1350,9
2025-07-14,WH_002,West Warehouse,California,SKU_456,9849,2000,4000,3051,2094,4
2025-07-15,WH_001,Central Warehouse,Midwest,SKU_123,15559,5000,8000,0,1295,12
2025-07-15,WH_002,West Warehouse,California,SKU_456,16064,2000,4000,2449,1720,9
2025-07-16,WH_001,Central Warehouse,Midwest,SKU_123,15258,5000,8000,2498,70,217
2025-07-16,WH_002,West Warehouse,California,SKU_456,7161,2000,4000,1954,2268,3
2025-07-17,WH_001,Central Warehouse,Midwest,SKU_123,14166,5000,8000,24,1758,8
2025-07-17,WH_002,West Warehouse,California,SKU_456,5186,2000,4000,539,999,5
2025-07-18,WH_001,Central Warehouse,Midwest,SKU_123,15898,5000,8000,3510,1789,8
2025-07-18,WH_002,West Warehouse,California,SKU_456,10212,2000,4000,2567,1560,6
2025-07-19,WH_001,Central Warehouse,Midwest,SKU_123,16439,5000,8000,0,1566,10
2025-07-19,WH_002,West Warehouse,California,SKU_456,4342,2000,4000,3395,1411,3
2025-07-20,WH_001,Central Warehouse,Midwest,SKU_123,14108,5000,8000,193,2110,6
2025-07-20,WH_002,West Warehouse,California,SKU_456,10195,2000,4000,2668,1012,10
2025-07-21,WH_001,Central Warehouse,Midwest,SKU_123,11292,5000,8000,2268,1083,10
2025-07-21,WH_002,West Warehouse,California,SKU_456,9522,2000,4000,0,1207,7
2025-07-22,WH_001,Central Warehouse,Midwest,SKU_123,20288,5000,8000,2527,1600,12
2025-07-22,WH_002,West Warehouse,California,SKU_456,14948,2000,4000,0,1010,14
2025-07-23,WH_001,Central Warehouse,Midwest,SKU_123,12595,5000,8000,3030,2025,6
2025-07-23,WH_002,West Warehouse,California,SKU_456,4968,2000,4000,3197,1258,3
2025-07-24,WH_001,Central Warehouse,Midwest,SKU_123,18240,5000,8000,760,1426,12
2025-07-24,WH_002,West Warehouse,California,SKU_456,6284,2000,4000,3267,1186,5
2025-07-25,WH_001,Central Warehouse,Midwest,SKU_123,13851,5000,8000,2608,1827,7
2025-07-25,WH_002,West Warehouse,California,SKU_456,11104,2000,4000,2253,1249,8
2025-07-26,WH_001,Central Warehouse,Midwest,SKU_123,12776,5000,8000,2030,1649,7
2025-07-26,WH_002,West Warehouse,California,SKU_456,7484,2000,4000,2023,589,12
2025-07-27,WH_001,Central Warehouse,Midwest,SKU_123,16335,5000,8000,2217,2101,7
2025-07-27,WH_002,West Warehouse,California,SKU_456,8000,2000,4000,0,1284,6
2025-07-28,WH_001,Central Warehouse,Midwest,SKU_123,13300,5000,8000,2891,257,51
2025-07-28,WH_002,West Warehouse,California,SKU_456,8144,2000,4000,2616,1103,7
2025-07-29,WH_001,Central Warehouse,Midwest,SKU_123,14261,5000,8000,1247,1062,13
2025-07-29,WH_002,West Warehouse,California,SKU_456,6570,2000,4000,1147,1910,3
2025-07-30,WH_001,Central Warehouse,Midwest,SKU_123,11427,5000,8000,916,2560,4
2025-07-30,WH_002,West Warehouse,California,SKU_456,11362,2000,4000,0,1041,10
2025-07-31,WH_001,Central Warehouse,Midwest,SKU_123,14848,5000,8000,2388,605,24
2025-07-31,WH_002,West Warehouse,California,SKU_456,12054,2000,4000,2990,1789,6
2025-08-01,WH_001,Central Warehouse,Midwest,SKU_123,18748,5000,8000,2542,1769,10
2025-08-01,WH_002,West Warehouse,California,SKU_456,13451,2000,4000,3321,995,13
2025-08-02,WH_001,Central Warehouse,Midwest,SKU_123,16216,5000,8000,1202,1802,8
2025-08-02,WH_002,West Warehouse,California,SKU_456,9668,2000,4000,339,1426,6
2025-08-03,WH_001,Central Warehouse,Midwest,SKU_123,14928,5000,8000,1476,1688,8
2025-08-03,WH_002,West Warehouse,California,SKU_456,10820,2000,4000,1963,1634,6
2025-08-04,WH_001,Central Warehouse,Midwest,SKU_123,18841,5000,8000,2567,1620,11
2025-08-04,WH_002,West Warehouse,California,SKU_456,4646,2000,4000,2805,1698,2
2025-08-05,WH_001,Central Warehouse,Midwest,SKU_123,18493,5000,8000,2056,410,45
2025-08-05,WH_002,West Warehouse,California,SKU_456,2049,2000,4000,2882,1157,1
2025-08-06,WH_001,Central Warehouse,Midwest,SKU_123,15528,5000,8000,2137,1399,11
2025-08-06,WH_002,West Warehouse,California,SKU_456,7662,2000,4000,961,1490,5
2025-08-07,WH_001,Central Warehouse,Midwest,SKU_123,11954,5000,8000,1553,1305,9
2025-08-07,WH_002,West Warehouse,California,SKU_456,7206,2000,4000,3106,1422,5
2025-08-08,WH_001,Central Warehouse,Midwest,SKU_123,17582,5000,8000,3845,2012,8
2025-08-08,WH_002,West Warehouse,California,SKU_456,9870,2000,4000,2392,2019,4
2025-08-09,WH_001,Central Warehouse,Midwest,SKU_123,14312,5000,8000,3181,1868,7
2025-08-09,WH_002,West Warehouse,California,SKU_456,6740,2000,4000,3075,1554,4
2025-08-10,WH_001,Central Warehouse,Midwest,SKU_123,13628,5000,8000,1428,1599,8
2025-08-10,WH_002,West Warehouse,California,SKU_456,11487,2000,4000,3066,1712,6
2025-08-11,WH_001,Central Warehouse,Midwest,SKU_123,16098,5000,8000,3526,1410,11
2025-08-11,WH_002,West Warehouse,California,SKU_456,4096,2000,4000,3561,1182,3
2025-08-12,WH_001,Central Warehouse,Midwest,SKU_123,11583,5000,8000,0,1842,6
2025-08-12,WH_002,West Warehouse,California,SKU_456,2324,2000,4000,1099,1852,1
2025-08-13,WH_001,Central Warehouse,Midwest,SKU_123,16526,5000,8000,1217,1419,11
2025-08-13,WH_002,West Warehouse,California,SKU_456,4945,2000,4000,1341,1659,2
2025-08-14,WH_001,Central Warehouse,Midwest,SKU_123,12244,5000,8000,1706,621,19
2025-08-14,WH_002,West Warehouse,California,SKU_456,11965,2000,4000,2612,1975,6
2025-08-15,WH_001,Central Warehouse,Midwest,SKU_123,18516,5000,8000,1009,1284,14
2025-08-15,WH_002,West Warehouse,California,SKU_456,1368,2000,4000,5768,1410,1
2025-08-16,WH_001,Central Warehouse,Midwest,SKU_123,17635,5000,8000,514,2097,8
2025-08-16,WH_002,West Warehouse,California,SKU_456,14501,2000,4000,1927,893,16
2025-08-17,WH_001,Central Warehouse,Midwest,SKU_123,13514,5000,8000,0,1477,9
2025-08-17,WH_002,West Warehouse,California,SKU_456,10873,2000,4000,1957,1329,8
2025-08-18,WH_001,Central Warehouse,Midwest,SKU_123,15846,5000,8000,2724,504,31
2025-08-18,WH_002,West Warehouse,California,SKU_456,8310,2000,4000,4923,698,11
2025-08-19,WH_001,Central Warehouse,Midwest,SKU_123,13701,5000,8000,4330,2162,6
2025-08-19,WH_002,West Warehouse,California,SKU_456,6203,2000,4000,2247,1498,4
2025-08-20,WH_001,Central Warehouse,Midwest,SKU_123,11381,5000,8000,1910,1332,8
2025-08-20,WH_002,West Warehouse,California,SKU_456,8394,2000,4000,1101,734,11
2025-08-21,WH_001,Central Warehouse,Midwest,SKU_123,13855,5000,8000,4058,1549,8
2025-08-21,WH_002,West Warehouse,California,SKU_456,6839,2000,4000,2904,1405,4
2025-08-22,WH_001,Central Warehouse,Midwest,SKU_123,20538,5000,8000,1995,1920,10
2025-08-22,WH_002,West Warehouse,California,SKU_456,5358,2000,4000,2603,1665,3
2025-08-23,WH_001,Central Warehouse,Midwest,SKU_123,13802,5000,8000,1397,1117,12
2025-08-23,WH_002,West Warehouse,California,SKU_456,8988,2000,4000,2754,1423,6
2025-08-24,WH_001,Central Warehouse,Midwest,SKU_123,15005,5000,8000,1954,1559,9
2025-08-24,WH_002,West Warehouse,California,SKU_456,7298,2000,4000,2021,3118,2
2025-08-25,WH_001,Central Warehouse,Midwest,SKU_123,15090,5000,8000,2774,1762,8
2025-08-25,WH_002,West Warehouse,California,SKU_456,7080,2000,4000,3552,1325,5
2025-08-26,WH_001,Central Warehouse,Midwest,SKU_123,17692,5000,8000,1598,924,19
2025-08-26,WH_002,West Warehouse,California,SKU_456,9278,2000,4000,674,1821,5
2025-08-27,WH_001,Central Warehouse,Midwest,SKU_123,9820,5000,8000,1617,640,15
2025-08-27,WH_002,West Warehouse,California,SKU_456,17884,2000,4000,15,1505,11
2025-08-28,WH_001,Central Warehouse,Midwest,SKU_123,18001,5000,8000,3243,2010,8
2025-08-28,WH_002,West Warehouse,California,SKU_456,6889,2000,4000,3621,2048,3
2025-08-29,WH_001,Central Warehouse,Midwest,SKU_123,14743,5000,8000,2288,1317,11
2025-08-29,WH_002,West Warehouse,California,SKU_456,4816,2000,4000,3484,2287,2
2025-08-30,WH_001,Central Warehouse,Midwest,SKU_123,10905,5000,8000,1815,1413,7
2025-08-30,WH_002,West Warehouse,California,SKU_456,7885,2000,4000,2077,2068,3
2025-08-31,WH_001,Central Warehouse,Midwest,SKU_123,11384,5000,8000,984,2241,5
2025-08-31,WH_002,West Warehouse,California,SKU_456,6380,2000,4000,484,1208,5
2025-09-01,WH_001,Central Warehouse,Midwest,SKU_123,12844,5000,8000,3865,2054,6
2025-09-01,WH_002,West Warehouse,California,SKU_456,12016,2000,4000,2983,2067,5
2025-09-02,WH_001,Central Warehouse,Midwest,SKU_123,11591,5000,8000,1761,906,12
2025-09-02,WH_002,West Warehouse,California,SKU_456,7263,2000,4000,2820,1580,4
2025-09-03,WH_001,Central Warehouse,Midwest,SKU_123,18590,5000,8000,630,1800,10
2025-09-03,WH_002,West Warehouse,California,SKU_456,3630,2000,4000,2113,1944,1
2025-09-04,WH_001,Central Warehouse,Midwest,SKU_123,13249,5000,8000,2661,924,14
2025-09-04,WH_002,West Warehouse,California,SKU_456,2177,2000,4000,2668,2546,1
2025-09-05,WH_001,Central Warehouse,Midwest,SKU_123,10513,5000,8000,3466,1526,6
2025-09-05,WH_002,West Warehouse,California,SKU_456,3325,2000,4000,642,1509,2
2025-09-06,WH_001,Central Warehouse,Midwest,SKU_123,12584,5000,8000,424,483,26
2025-09-06,WH_002,West Warehouse,California,SKU_456,5036,2000,4000,2232,1496,3
2025-09-07,WH_001,Central Warehouse,Midwest,SKU_123,12245,5000,8000,2242,2124,5
2025-09-07,WH_002,West Warehouse,California,SKU_456,9379,2000,4000,1854,2056,4
2025-09-08,WH_001,Central Warehouse,Midwest,SKU_123,10640,5000,8000,1730,1379,7
2025-09-08,WH_002,West Warehouse,California,SKU_456,3670,2000,4000,1496,255,14
2025-09-09,WH_001,Central Warehouse,Midwest,SKU_123,20692,5000,8000,875,2451,8
2025-09-09,WH_002,West Warehouse,California,SKU_456,8133,2000,4000,2677,1206,6
2025-09-10,WH_001,Central Warehouse,Midwest,SKU_123,14727,5000,8000,2780,1898,7
2025-09-10,WH_002,West Warehouse,California,SKU_456,10711,2000,4000,1558,1211,8
2025-09-11,WH_001,Central Warehouse,Midwest,SKU_123,8420,5000,8000,2627,2149,3
2025-09-11,WH_002,West Warehouse,California,SKU_456,13655,2000,4000,2366,1040,13
2025-09-12,WH_001,Central Warehouse,Midwest,SKU_123,8060,5000,8000,3250,422,19
2025-09-12,WH_002,West Warehouse,California,SKU_456,6807,2000,4000,1730,1458,4
2025-09-13,WH_001,Central Warehouse,Midwest,SKU_123,14125,5000,8000,2165,50,282
2025-09-13,WH_002,West Warehouse,California,SKU_456,8051,2000,4000,0,1939,4
2025-09-14,WH_001,Central Warehouse,Midwest,SKU_123,12057,5000,8000,0,1011,11
2025-09-14,WH_002,West Warehouse,California,SKU_456,6004,2000,4000,3428,1617,3
2025-09-15,WH_001,Central Warehouse,Midwest,SKU_123,15205,5000,8000,3417,1442,10
2025-09-15,WH_002,West Warehouse,California,SKU_456,10639,2000,4000,2820,728,14
2025-09-16,WH_001,Central Warehouse,Midwest,SKU_123,19155,5000,8000,295,2050,9
2025-09-16,WH_002,West Warehouse,California,SKU_456,2690,2000,4000,2721,2617,1
2025-09-17,WH_001,Central Warehouse,Midwest,SKU_123,13254,5000,8000,1692,1866,7
2025-09-17,WH_002,West Warehouse,California,SKU_456,6847,2000,4000,4181,1615,4
2025-09-18,WH_001,Central Warehouse,Midwest,SKU_123,12879,5000,8000,1351,940,13
2025-09-18,WH_002,West Warehouse,California,SKU_456,5802,2000,4000,1579,1207,4
2025-09-19,WH_001,Central Warehouse,Midwest,SKU_123,11696,5000,8000,4518,881,13
2025-09-19,WH_002,West Warehouse,California,SKU_456,8513,2000,4000,2711,1878,4
2025-09-20,WH_001,Central Warehouse,Midwest,SKU_123,13794,5000,8000,1711,1770,7
2025-09-20,WH_002,West Warehouse,California,SKU_456,8932,2000,4000,1689,562,15
2025-09-21,WH_001,Central Warehouse,Midwest,SKU_123,12362,5000,8000,624,1099,11
2025-09-21,WH_002,West Warehouse,California,SKU_456,8116,2000,4000,2430,2568,3
2025-09-22,WH_001,Central Warehouse,Midwest,SKU_123,12119,5000,8000,2929,1683,7
2025-09-22,WH_002,West Warehouse,California,SKU_456,12535,2000,4000,2691,894,14
2025-09-23,WH_001,Central Warehouse,Midwest,SKU_123,7969,5000,8000,2373,1182,6
2025-09-23,WH_002,West Warehouse,California,SKU_456,4568,2000,4000,478,1596,2
2025-09-24,WH_001,Central Warehouse,Midwest,SKU_123,19276,5000,8000,1509,1854,10
2025-09-24,WH_002,West Warehouse,California,SKU_456,7642,2000,4000,452,1940,3
2025-09-25,WH_001,Central Warehouse,Midwest,SKU_123,10168,5000,8000,2025,1295,7
2025-09-25,WH_002,West Warehouse,California,SKU_456,11125,2000,4000,730,1734,6
2025-09-26,WH_001,Central Warehouse,Midwest,SKU_123,11060,5000,8000,1386,1,11060
2025-09-26,WH_002,West Warehouse,California,SKU_456,15322,2000,4000,2660,1039,14
2025-09-27,WH_001,Central Warehouse,Midwest,SKU_123,10063,5000,8000,1405,1930,5
2025-09-27,WH_002,West Warehouse,California,SKU_456,1377,2000,4000,1830,2562,1
2025-09-28,WH_001,Central Warehouse,Midwest,SKU_123,10031,5000,8000,2096,2821,3
2025-09-28,WH_002,West Warehouse,California,SKU_456,10212,2000,4000,2151,1803,5
2025-09-29,WH_001,Central Warehouse,Midwest,SKU_123,12596,5000,8000,3559,1260,9
2025-09-29,WH_002,West Warehouse,California,SKU_456,1142,2000,4000,1530,919,1
2025-09-30,WH_001,Central Warehouse,Midwest,SKU_123,13015,5000,8000,1689,2218,5
2025-09-30,WH_002,West Warehouse,California,SKU_456,10433,2000,4000,2315,1498,6
2025-10-01,WH_001,Central Warehouse,Midwest,SKU_123,10293,5000,8000,0,1567,6
2025-10-01,WH_002,West Warehouse,California,SKU_456,10781,2000,4000,1869,1179,9
2025-10-02,WH_001,Central Warehouse,Midwest,SKU_123,15625,5000,8000,1900,2511,6
2025-10-02,WH_002,West Warehouse,California,SKU_456,12314,2000,4000,3151,1954,6
2025-10-03,WH_001,Central Warehouse,Midwest,SKU_123,9484,5000,8000,2795,1725,5
2025-10-03,WH_002,West Warehouse,California,SKU_456,10122,2000,4000,2591,1771,5
2025-10-04,WH_001,Central Warehouse,Midwest,SKU_123,23453,5000,8000,1908,2061,11
2025-10-04,WH_002,West Warehouse,California,SKU_456,6351,2000,4000,2948,2063,3
2025-10-05,WH_001,Central Warehouse,Midwest,SKU_123,15275,5000,8000,4003,969,15
2025-10-05,WH_002,West Warehouse,California,SKU_456,6294,2000,4000,2254,2028,3
2025-10-06,WH_001,Central Warehouse,Midwest,SKU_123,14628,5000,8000,3542,1102,13
2025-10-06,WH_002,West Warehouse,California,SKU_456,4007,2000,4000,2369,1453,2
2025-10-07,WH_001,Central Warehouse,Midwest,SKU_123,15900,5000,8000,1967,1295,12
2025-10-07,WH_002,West Warehouse,California,SKU_456,7737,2000,4000,2034,1317,5
2025-10-08,WH_001,Central Warehouse,Midwest,SKU_123,13289,5000,8000,1515,2013,6
2025-10-08,WH_002,West Warehouse,California,SKU_456,8679,2000,4000,4708,1596,5
2025-10-09,WH_001,Central Warehouse,Midwest,SKU_123,12071,5000,8000,5204,1748,6
2025-10-09,WH_002,West Warehouse,California,SKU_456,11465,2000,4000,2710,1873,6
2025-10-10,WH_001,Central Warehouse,Midwest,SKU_123,15874,5000,8000,677,1720,9
2025-10-10,WH_002,West Warehouse,California,SKU_456,3362,2000,4000,1790,1064,3
2025-10-11,WH_001,Central Warehouse,Midwest,SKU_123,15251,5000,8000,2400,1788,8
2025-10-11,WH_002,West Warehouse,California,SKU_456,9005,2000,4000,1271,1343,6
2025-10-12,WH_001,Central Warehouse,Midwest,SKU_123,17221,5000,8000,3281,811,21
2025-10-12,WH_002,West Warehouse,California,SKU_456,2641,2000,4000,1127,2127,1
2025-10-13,WH_001,Central Warehouse,Midwest,SKU_123,18252,5000,8000,890,1684,10
2025-10-13,WH_002,West Warehouse,California,SKU_456,14420,2000,4000,2498,2352,6
2025-10-14,WH_001,Central Warehouse,Midwest,SKU_123,17495,5000,8000,907,1386,12
2025-10-14,WH_002,West Warehouse,California,SKU_456,8121,2000,4000,2124,2049,3
2025-10-15,WH_001,Central Warehouse,Midwest,SKU_123,15430,5000,8000,0,712,21
2025-10-15,WH_002,West Warehouse,California,SKU_456,344,2000,4000,2210,1644,1
2025-10-16,WH_001,Central Warehouse,Midwest,SKU_123,14991,5000,8000,849,1904,7
2025-10-16,WH_002,West Warehouse,California,SKU_456,10506,2000,4000,493,620,16
2025-10-17,WH_001,Central Warehouse,Midwest,SKU_123,13999,5000,8000,4150,2519,5
2025-10-17,WH_002,West Warehouse,California,SKU_456,9971,2000,4000,1124,2032,4
2025-10-18,WH_001,Central Warehouse,Midwest,SKU_123,12416,5000,8000,1078,213,58
2025-10-18,WH_002,West Warehouse,California,SKU_456,8358,2000,4000,1244,1557,5
2025-10-19,WH_001,Central Warehouse,Midwest,SKU_123,5952,5000,8000,2203,41,145
2025-10-19,WH_002,West Warehouse,California,SKU_456,11807,2000,4000,2626,1332,8
2025-10-20,WH_001,Central Warehouse,Midwest,SKU_123,15969,5000,8000,826,1543,10
2025-10-20,WH_002,West Warehouse,California,SKU_456,10781,2000,4000,0,1231,8
2025-10-21,WH_001,Central Warehouse,Midwest,SKU_123,13920,5000,8000,1764,2374,5
2025-10-21,WH_002,West Warehouse,California,SKU_456,4066,2000,4000,1254,350,11
2025-10-22,WH_001,Central Warehouse,Midwest,SKU_123,19286,5000,8000,1704,1236,15
2025-10-22,WH_002,West Warehouse,California,SKU_456,7816,2000,4000,2763,1708,4
2025-10-23,WH_001,Central Warehouse,Midwest,SKU_123,23267,5000,8000,2544,1220,19
2025-10-23,WH_002,West Warehouse,California,SKU_456,6035,2000,4000,1528,598,10
2025-10-24,WH_001,Central Warehouse,Midwest,SKU_123,14139,5000,8000,2940,1131,12
2025-10-24,WH_002,West Warehouse,California,SKU_456,5174,2000,4000,3819,644,8
2025-10-25,WH_001,Central Warehouse,Midwest,SKU_123,6762,5000,8000,616,575,11
2025-10-25,WH_002,West Warehouse,California,SKU_456,9351,2000,4000,1567,1368,6
2025-10-26,WH_001,Central Warehouse,Midwest,SKU_123,18035,5000,8000,1170,1965,9
2025-10-26,WH_002,West Warehouse,California,SKU_456,13289,2000,4000,1453,1942,6
2025-10-27,WH_001,Central Warehouse,Midwest,SKU_123,13153,5000,8000,3108,557,23
2025-10-27,WH_002,West Warehouse,California,SKU_456,2240,2000,4000,1530,966,2
2025-10-28,WH_001,Central Warehouse,Midwest,SKU_123,12191,5000,8000,1736,1932,6
2025-10-28,WH_002,West Warehouse,California,SKU_456,6573,2000,4000,1011,1289,5
2025-10-29,WH_001,Central Warehouse,Midwest,SKU_123,11307,5000,8000,879,532,21
2025-10-29,WH_002,West Warehouse,California,SKU_456,8243,2000,4000,1317,2079,3
2025-10-30,WH_001,Central Warehouse,Midwest,SKU_123,8934,5000,8000,1349,2587,3
2025-10-30,WH_002,West Warehouse,California,SKU_456,4711,2000,4000,1716,770,6
2025-10-31,WH_001,Central Warehouse,Midwest,SKU_123,9280,5000,8000,3856,1602,5
2025-10-31,WH_002,West Warehouse,California,SKU_456,8467,2000,4000,0,1715,4
2025-11-01,WH_001,Central Warehouse,Midwest,SKU_123,18050,5000,8000,3379,1900,9
2025-11-01,WH_002,West Warehouse,California,SKU_456,4046,2000,4000,2375,1900,2
2025-11-02,WH_001,Central Warehouse,Midwest,SKU_123,7719,5000,8000,654,2032,3
2025-11-02,WH_002,West Warehouse,California,SKU_456,11066,2000,4000,141,1977,5
2025-11-03,WH_001,Central Warehouse,Midwest,SKU_123,14333,5000,8000,2937,1119,12
2025-11-03,WH_002,West Warehouse,California,SKU_456,10258,2000,4000,3012,1289,7
2025-11-04,WH_001,Central Warehouse,Midwest,SKU_123,14062,5000,8000,1221,2490,5
2025-11-04,WH_002,West Warehouse,California,SKU_456,7579,2000,4000,893,1070,7
2025-11-05,WH_001,Central Warehouse,Midwest,SKU_123,14443,5000,8000,2903,698,20
2025-11-05,WH_002,West Warehouse,California,SKU_456,14466,2000,4000,2370,1779,8
2025-11-06,WH_001,Central Warehouse,Midwest,SKU_123,13659,5000,8000,2023,1411,9
2025-11-06,WH_002,West Warehouse,California,SKU_456,11562,2000,4000,1990,1960,5
2025-11-07,WH_001,Central Warehouse,Midwest,SKU_123,12481,5000,8000,2234,1017,12
2025-11-07,WH_002,West Warehouse,California,SKU_456,12257,2000,4000,999,1305,9
2025-11-08,WH_001,Central Warehouse,Midwest,SKU_123,12897,5000,8000,1575,1933,6
2025-11-08,WH_002,West Warehouse,California,SKU_456,6891,2000,4000,3672,1008,6
2025-11-09,WH_001,Central Warehouse,Midwest,SKU_123,14592,5000,8000,1069,1752,8
2025-11-09,WH_002,West Warehouse,California,SKU_456,7944,2000,4000,1813,2213,3
2025-11-10,WH_001,Central Warehouse,Midwest,SKU_123,11709,5000,8000,2703,1038,11
2025-11-10,WH_002,West Warehouse,California,SKU_456,8394,2000,4000,565,1102,7
2025-11-11,WH_001,Central Warehouse,Midwest,SKU_123,13712,5000,8000,4177,1560,8
2025-11-11,WH_002,West Warehouse,California,SKU_456,13791,2000,4000,2264,1267,10
2025-11-12,WH_001,Central Warehouse,Midwest,SKU_123,19387,5000,8000,2524,1114,17
2025-11-12,WH_002,West Warehouse,California,SKU_456,9647,2000,4000,1648,306,31
2025-11-13,WH_001,Central Warehouse,Midwest,SKU_123,17275,5000,8000,3313,2602,6
2025-11-13,WH_002,West Warehouse,California,SKU_456,9477,2000,4000,1701,2000,4
2025-11-14,WH_001,Central Warehouse,Midwest,SKU_123,16974,5000,8000,3965,1473,11
2025-11-14,WH_002,West Warehouse,California,SKU_456,7420,2000,4000,1141,1822,4
2025-11-15,WH_001,Central Warehouse,Midwest,SKU_123,8581,5000,8000,2931,1852,4
2025-11-15,WH_002,West Warehouse,California,SKU_456,10047,2000,4000,2165,2419,4
2025-11-16,WH_001,Central Warehouse,Midwest,SKU_123,17051,5000,8000,1271,1146,14
2025-11-16,WH_002,West Warehouse,California,SKU_456,4921,2000,4000,2661,899,5
2025-11-17,WH_001,Central Warehouse,Midwest,SKU_123,17791,5000,8000,3587,972,18
2025-11-17,WH_002,West Warehouse,California,SKU_456,7350,2000,4000,2019,2030,3
2025-11-18,WH_001,Central Warehouse,Midwest,SKU_123,19632,5000,8000,0,1309,14
2025-11-18,WH_002,West Warehouse,California,SKU_456,7068,2000,4000,319,1208,5
2025-11-19,WH_001,Central Warehouse,Midwest,SKU_123,15497,5000,8000,1665,573,27
2025-11-19,WH_002,West Warehouse,California,SKU_456,18059,2000,4000,2319,1567,11
2025-11-20,WH_001,Central Warehouse,Midwest,SKU_123,10157,5000,8000,2312,1401,7
2025-11-20,WH_002,West Warehouse,California,SKU_456,1390,2000,4000,715,1976,1
2025-11-21,WH_001,Central Warehouse,Midwest,SKU_123,20804,5000,8000,2440,2161,9
2025-11-21,WH_002,West Warehouse,California,SKU_456,7454,2000,4000,1896,2154,3
2025-11-22,WH_001,Central Warehouse,Midwest,SKU_123,19819,5000,8000,3561,860,23
2025-11-22,WH_002,West Warehouse,California,SKU_456,7765,2000,4000,2333,1344,5
2025-11-23,WH_001,Central Warehouse,Midwest,SKU_123,15357,5000,8000,2984,2101,7
2025-11-23,WH_002,West Warehouse,California,SKU_456,13900,2000,4000,1604,681,20
2025-11-24,WH_001,Central Warehouse,Midwest,SKU_123,15253,5000,8000,4260,1213,12
2025-11-24,WH_002,West Warehouse,California,SKU_456,10403,2000,4000,2834,1614,6
2025-11-25,WH_001,Central Warehouse,Midwest,SKU_123,14024,5000,8000,891,131,107
2025-11-25,WH_002,West Warehouse,California,SKU_456,4108,2000,4000,1531,2158,1
2025-11-26,WH_001,Central Warehouse,Midwest,SKU_123,13639,5000,8000,1377,965,14
2025-11-26,WH_002,West Warehouse,California,SKU_456,10298,2000,4000,3630,2138,4
2025-11-27,WH_001,Central Warehouse,Midwest,SKU_123,16121,5000,8000,229,1288,12
2025-11-27,WH_002,West Warehouse,California,SKU_456,14815,2000,4000,3346,577,25
2025-11-28,WH_001,Central Warehouse,Midwest,SKU_123,13805,5000,8000,2435,1042,13
2025-11-28,WH_002,West Warehouse,California,SKU_456,1,2000,4000,2118,1027,1
2025-11-29,WH_001,Central Warehouse,Midwest,SKU_123,11256,5000,8000,1574,1419,7
2025-11-29,WH_002,West Warehouse,California,SKU_456,7968,2000,4000,939,1367,5
2025-11-30,WH_001,Central Warehouse,Midwest,SKU_123,7849,5000,8000,2373,1,7849
2025-11-30,WH_002,West Warehouse,California,SKU_456,6986,2000,4000,3103,864,8
2025-12-01,WH_001,Central Warehouse,Midwest,SKU_123,16507,5000,8000,3386,1,16507
2025-12-01,WH_002,West Warehouse,California,SKU_456,7470,2000,4000,0,1429,5
2025-12-02,WH_001,Central Warehouse,Midwest,SKU_123,13974,5000,8000,0,2654,5
2025-12-02,WH_002,West Warehouse,California,SKU_456,9001,2000,4000,981,2379,3
