date,plant_id,plant_name,plant_region,sku,units_produced,production_capacity,capacity_utilization,downtime_hours,cycle_time_hours,defect_rate
2025-04-02,PLANT_B,South Plant,Mexico,SKU_456,1645,1500,1.1,4.52,1.86,0.04
2025-04-03,PLANT_A,North Plant,USA,SKU_123,1019,1000,1.02,1.29,2.15,0.03
2025-04-03,PLANT_B,South Plant,Mexico,SKU_456,1461,1500,0.97,4.46,1.93,0.04
2025-04-04,PLANT_A,North Plant,USA,SKU_123,994,1000,0.99,0.48,1.59,0.05
2025-04-04,PLANT_B,South Plant,Mexico,SKU_456,1525,1500,1.02,2.51,2.31,0.01
2025-04-05,PLANT_A,North Plant,USA,SKU_123,856,1000,0.86,0.62,1.66,0.02
2025-04-05,PLANT_B,South Plant,Mexico,SKU_456,1501,1500,1.0,1.18,1.93,0.02
2025-04-06,PLANT_A,North Plant,USA,SKU_123,1050,1000,1.05,1.97,1.84,0.04
2025-04-06,PLANT_B,South Plant,Mexico,SKU_456,1114,1500,0.74,4.03,2.5,0.07
2025-04-07,PLANT_A,North Plant,USA,SKU_123,918,1000,0.92,0.76,2.24,0.02
2025-04-07,PLANT_B,South Plant,Mexico,SKU_456,1346,1500,0.9,1.58,2.57,0.04
2025-04-08,PLANT_A,North Plant,USA,SKU_123,1188,1000,1.19,2.03,1.7,0.07
2025-04-08,PLANT_B,South Plant,Mexico,SKU_456,1413,1500,0.94,3.95,2.59,0.04
2025-04-09,PLANT_A,North Plant,USA,SKU_123,950,1000,0.95,4.01,3.28,0.01
2025-04-09,PLANT_B,South Plant,Mexico,SKU_456,1302,1500,0.87,4.3,2.32,0.04
2025-04-10,PLANT_A,North Plant,USA,SKU_123,720,1000,0.72,2.86,3.0,0.03
2025-04-10,PLANT_B,South Plant,Mexico,SKU_456,1502,1500,1.0,5.95,2.84,0.07
2025-04-11,PLANT_A,North Plant,USA,SKU_123,969,1000,0.97,2.41,3.18,0.03
2025-04-11,PLANT_B,South Plant,Mexico,SKU_456,1461,1500,0.97,4.26,2.63,0.04
2025-04-12,PLANT_A,North Plant,USA,SKU_123,923,1000,0.92,5.96,1.67,0.02
2025-04-12,PLANT_B,South Plant,Mexico,SKU_456,1620,1500,1.08,1.81,2.77,0.03
2025-04-13,PLANT_A,North Plant,USA,SKU_123,900,1000,0.9,2.46,2.91,0.05
2025-04-13,PLANT_B,South Plant,Mexico,SKU_456,1499,1500,1.0,0.25,2.46,0.05
2025-04-14,PLANT_A,North Plant,USA,SKU_123,1111,1000,1.11,5.12,1.91,0.07
2025-04-14,PLANT_B,South Plant,Mexico,SKU_456,978,1500,0.65,4.39,3.36,0.06
2025-04-15,PLANT_A,North Plant,USA,SKU_123,942,1000,0.94,4.14,2.41,0.02
2025-04-15,PLANT_B,South Plant,Mexico,SKU_456,1271,1500,0.85,0.39,2.61,0.05
2025-04-16,PLANT_A,North Plant,USA,SKU_123,1035,1000,1.03,3.69,1.43,0.06
2025-04-16,PLANT_B,South Plant,Mexico,SKU_456,1531,1500,1.02,3.39,2.76,0.03
2025-04-17,PLANT_A,North Plant,USA,SKU_123,1146,1000,1.15,0.03,3.34,0.02
2025-04-17,PLANT_B,South Plant,Mexico,SKU_456,949,1500,0.63,2.0,2.18,0.03
2025-04-18,PLANT_A,North Plant,USA,SKU_123,940,1000,0.94,1.92,3.1,0.06
2025-04-18,PLANT_B,South Plant,Mexico,SKU_456,1492,1500,0.99,4.19,2.05,0.02
2025-04-19,PLANT_A,North Plant,USA,SKU_123,816,1000,0.82,0.84,2.08,0.05
2025-04-19,PLANT_B,South Plant,Mexico,SKU_456,1049,1500,0.7,5.66,2.17,0.07
2025-04-20,PLANT_A,North Plant,USA,SKU_123,1071,1000,1.07,3.76,2.74,0.05
2025-04-20,PLANT_B,South Plant,Mexico,SKU_456,1670,1500,1.11,5.92,2.94,0.06
2025-04-21,PLANT_A,North Plant,USA,SKU_123,1369,1000,1.37,4.98,2.33,0.05
2025-04-21,PLANT_B,South Plant,Mexico,SKU_456,1172,1500,0.78,0.23,2.69,0.07
2025-04-22,PLANT_A,North Plant,USA,SKU_123,1044,1000,1.04,0.99,1.66,0.08
2025-04-22,PLANT_B,South Plant,Mexico,SKU_456,1696,1500,1.13,1.36,1.76,0.06
2025-04-23,PLANT_A,North Plant,USA,SKU_123,916,1000,0.92,5.36,2.22,0.03
2025-04-23,PLANT_B,South Plant,Mexico,SKU_456,1529,1500,1.02,2.34,3.21,0.08
2025-04-24,PLANT_A,North Plant,USA,SKU_123,1042,1000,1.04,5.58,1.92,0.05
2025-04-24,PLANT_B,South Plant,Mexico,SKU_456,1329,1500,0.89,4.94,1.41,0.05
2025-04-25,PLANT_A,North Plant,USA,SKU_123,1134,1000,1.13,5.11,2.68,0.07
2025-04-25,PLANT_B,South Plant,Mexico,SKU_456,1110,1500,0.74,3.12,2.35,0.01
2025-04-26,PLANT_A,North Plant,USA,SKU_123,1118,1000,1.12,4.42,2.6,0.01
2025-04-26,PLANT_B,South Plant,Mexico,SKU_456,1482,1500,0.99,3.58,1.98,0.02
2025-04-27,PLANT_A,North Plant,USA,SKU_123,768,1000,0.77,4.32,2.75,0.03
2025-04-27,PLANT_B,South Plant,Mexico,SKU_456,1573,1500,1.05,3.89,2.74,0.05
2025-04-28,PLANT_A,North Plant,USA,SKU_123,587,1000,0.59,5.66,3.12,0.05
2025-04-28,PLANT_B,South Plant,Mexico,SKU_456,1452,1500,0.97,1.22,2.11,0.04
2025-04-29,PLANT_A,North Plant,USA,SKU_123,698,1000,0.7,5.87,1.63,0.08
2025-04-29,PLANT_B,South Plant,Mexico,SKU_456,1656,1500,1.1,3.15,2.92,0.04
2025-04-30,PLANT_A,North Plant,USA,SKU_123,846,1000,0.85,3.47,2.45,0.05
2025-04-30,PLANT_B,South Plant,Mexico,SKU_456,1151,1500,0.77,2.2,1.58,0.01
2025-05-01,PLANT_A,North Plant,USA,SKU_123,699,1000,0.7,5.23,2.42,0.03
2025-05-01,PLANT_B,South Plant,Mexico,SKU_456,1605,1500,1.07,2.29,2.59,0.02
2025-05-02,PLANT_A,North Plant,USA,SKU_123,875,1000,0.88,4.26,2.16,0.07
2025-05-02,PLANT_B,South Plant,Mexico,SKU_456,1389,1500,0.93,4.32,1.63,0.07
2025-05-03,PLANT_A,North Plant,USA,SKU_123,944,1000,0.94,1.9,3.45,0.03
2025-05-03,PLANT_B,South Plant,Mexico,SKU_456,1454,1500,0.97,0.18,2.23,0.05
2025-05-04,PLANT_A,North Plant,USA,SKU_123,1260,1000,1.26,3.28,1.49,0.03
2025-05-04,PLANT_B,South Plant,Mexico,SKU_456,1508,1500,1.01,5.7,3.2,0.03
2025-05-05,PLANT_A,North Plant,USA,SKU_123,899,1000,0.9,2.36,2.46,0.04
2025-05-05,PLANT_B,South Plant,Mexico,SKU_456,1338,1500,0.89,3.03,1.46,0.02
2025-05-06,PLANT_A,North Plant,USA,SKU_123,1043,1000,1.04,3.1,2.18,0.06
2025-05-06,PLANT_B,South Plant,Mexico,SKU_456,1683,1500,1.12,4.58,2.92,0.02
2025-05-07,PLANT_A,North Plant,USA,SKU_123,755,1000,0.76,4.53,2.09,0.02
2025-05-07,PLANT_B,South Plant,Mexico,SKU_456,1456,1500,0.97,5.88,1.87,0.05
2025-05-08,PLANT_A,North Plant,USA,SKU_123,997,1000,1.0,4.21,2.48,0.07
2025-05-08,PLANT_B,South Plant,Mexico,SKU_456,1181,1500,0.79,0.52,3.37,0.04
2025-05-09,PLANT_A,North Plant,USA,SKU_123,923,1000,0.92,4.3,1.68,0.03
2025-05-09,PLANT_B,South Plant,Mexico,SKU_456,1402,1500,0.93,4.87,1.87,0.06
2025-05-10,PLANT_A,North Plant,USA,SKU_123,1400,1000,1.4,2.77,2.08,0.04
2025-05-10,PLANT_B,South Plant,Mexico,SKU_456,1708,1500,1.14,5.92,3.37,0.07
2025-05-11,PLANT_A,North Plant,USA,SKU_123,1350,1000,1.35,5.37,2.23,0.08
2025-05-11,PLANT_B,South Plant,Mexico,SKU_456,1448,1500,0.97,3.61,2.89,0.08
2025-05-12,PLANT_A,North Plant,USA,SKU_123,866,1000,0.87,1.61,3.03,0.05
2025-05-12,PLANT_B,South Plant,Mexico,SKU_456,1700,1500,1.13,1.94,2.41,0.05
2025-05-13,PLANT_A,North Plant,USA,SKU_123,1208,1000,1.21,2.47,2.15,0.04
2025-05-13,PLANT_B,South Plant,Mexico,SKU_456,1510,1500,1.01,3.27,2.54,0.04
2025-05-14,PLANT_A,North Plant,USA,SKU_123,695,1000,0.69,0.76,3.36,0.05
2025-05-14,PLANT_B,South Plant,Mexico,SKU_456,1498,1500,1.0,2.41,3.31,0.05
2025-05-15,PLANT_A,North Plant,USA,SKU_123,1048,1000,1.05,4.92,3.19,0.02
2025-05-15,PLANT_B,South Plant,Mexico,SKU_456,1261,1500,0.84,1.71,1.97,0.07
2025-05-16,PLANT_A,North Plant,USA,SKU_123,677,1000,0.68,1.2,1.89,0.07
2025-05-16,PLANT_B,South Plant,Mexico,SKU_456,1457,1500,0.97,0.03,2.3,0.04
2025-05-17,PLANT_A,North Plant,USA,SKU_123,992,1000,0.99,4.33,2.93,0.01
2025-05-17,PLANT_B,South Plant,Mexico,SKU_456,1774,1500,1.18,4.89,3.3,0.01
2025-05-18,PLANT_A,North Plant,USA,SKU_123,1152,1000,1.15,0.56,2.95,0.08
2025-05-18,PLANT_B,South Plant,Mexico,SKU_456,1548,1500,1.03,3.42,3.39,0.04
2025-05-19,PLANT_A,North Plant,USA,SKU_123,1090,1000,1.09,0.46,2.45,0.06
2025-05-19,PLANT_B,South Plant,Mexico,SKU_456,1495,1500,1.0,3.5,3.31,0.08
2025-05-20,PLANT_A,North Plant,USA,SKU_123,661,1000,0.66,1.98,2.53,0.07
2025-05-20,PLANT_B,South Plant,Mexico,SKU_456,1642,1500,1.09,0.76,1.6,0.05
2025-05-21,PLANT_A,North Plant,USA,SKU_123,1057,1000,1.06,5.56,2.25,0.07
2025-05-21,PLANT_B,South Plant,Mexico,SKU_456,1466,1500,0.98,4.42,2.4,0.02
2025-05-22,PLANT_A,North Plant,USA,SKU_123,1302,1000,1.3,2.2,1.44,0.02
2025-05-22,PLANT_B,South Plant,Mexico,SKU_456,1460,1500,0.97,4.14,2.1,0.06
2025-05-23,PLANT_A,North Plant,USA,SKU_123,991,1000,0.99,5.49,2.43,0.04
2025-05-23,PLANT_B,South Plant,Mexico,SKU_456,1502,1500,1.0,1.85,1.49,0.05
2025-05-24,PLANT_A,North Plant,USA,SKU_123,973,1000,0.97,1.96,1.91,0.02
2025-05-24,PLANT_B,South Plant,Mexico,SKU_456,1410,1500,0.94,0.78,2.35,0.05
2025-05-25,PLANT_A,North Plant,USA,SKU_123,1137,1000,1.14,0.27,2.02,0.03
2025-05-25,PLANT_B,South Plant,Mexico,SKU_456,1334,1500,0.89,1.74,2.05,0.05
2025-05-26,PLANT_A,North Plant,USA,SKU_123,1175,1000,1.18,2.02,2.01,0.05
2025-05-26,PLANT_B,South Plant,Mexico,SKU_456,954,1500,0.64,0.48,2.28,0.08
2025-05-27,PLANT_A,North Plant,USA,SKU_123,1084,1000,1.08,4.92,2.25,0.03
2025-05-27,PLANT_B,South Plant,Mexico,SKU_456,1676,1500,1.12,3.29,2.53,0.05
2025-05-28,PLANT_A,North Plant,USA,SKU_123,1067,1000,1.07,2.97,3.18,0.05
2025-05-28,PLANT_B,South Plant,Mexico,SKU_456,1444,1500,0.96,0.83,1.93,0.06
2025-05-29,PLANT_A,North Plant,USA,SKU_123,694,1000,0.69,2.1,2.89,0.04
2025-05-29,PLANT_B,South Plant,Mexico,SKU_456,1401,1500,0.93,0.6,3.09,0.04
2025-05-30,PLANT_A,North Plant,USA,SKU_123,894,1000,0.89,5.31,2.69,0.04
2025-05-30,PLANT_B,South Plant,Mexico,SKU_456,1356,1500,0.9,5.65,2.99,0.02
2025-05-31,PLANT_A,North Plant,USA,SKU_123,1071,1000,1.07,4.59,2.33,0.06
2025-05-31,PLANT_B,South Plant,Mexico,SKU_456,1613,1500,1.08,1.27,2.73,0.08
2025-06-01,PLANT_A,North Plant,USA,SKU_123,1237,1000,1.24,3.25,3.17,0.06
2025-06-01,PLANT_B,South Plant,Mexico,SKU_456,996,1500,0.66,5.99,2.98,0.07
2025-06-02,PLANT_A,North Plant,USA,SKU_123,1101,1000,1.1,1.21,1.56,0.07
2025-06-02,PLANT_B,South Plant,Mexico,SKU_456,1608,1500,1.07,0.98,3.19,0.06
2025-06-03,PLANT_A,North Plant,USA,SKU_123,964,1000,0.96,1.16,2.0,0.05
2025-06-03,PLANT_B,South Plant,Mexico,SKU_456,1644,1500,1.1,4.83,3.06,0.05
2025-06-04,PLANT_A,North Plant,USA,SKU_123,1097,1000,1.1,2.46,3.24,0.03
2025-06-04,PLANT_B,South Plant,Mexico,SKU_456,922,1500,0.61,1.8,2.61,0.04
2025-06-05,PLANT_A,North Plant,USA,SKU_123,966,1000,0.97,3.29,3.39,0.08
2025-06-05,PLANT_B,South Plant,Mexico,SKU_456,1070,1500,0.71,4.36,2.19,0.01
2025-06-06,PLANT_A,North Plant,USA,SKU_123,592,1000,0.59,0.14,2.84,0.03
2025-06-06,PLANT_B,South Plant,Mexico,SKU_456,1136,1500,0.76,1.81,1.75,0.04
2025-06-07,PLANT_A,North Plant,USA,SKU_123,681,1000,0.68,3.05,1.73,0.06
2025-06-07,PLANT_B,South Plant,Mexico,SKU_456,1519,1500,1.01,0.66,2.38,0.01
2025-06-08,PLANT_A,North Plant,USA,SKU_123,1024,1000,1.02,3.1,3.34,0.05
2025-06-08,PLANT_B,South Plant,Mexico,SKU_456,1294,1500,0.86,2.41,3.39,0.06
2025-06-09,PLANT_A,North Plant,USA,SKU_123,822,1000,0.82,4.97,3.13,0.02
2025-06-09,PLANT_B,South Plant,Mexico,SKU_456,1640,1500,1.09,1.74,2.02,0.03
2025-06-10,PLANT_A,North Plant,USA,SKU_123,901,1000,0.9,0.63,1.9,0.04
2025-06-10,PLANT_B,South Plant,Mexico,SKU_456,1564,1500,1.04,0.27,3.44,0.06
2025-06-11,PLANT_A,North Plant,USA,SKU_123,935,1000,0.94,3.76,1.71,0.02
2025-06-11,PLANT_B,South Plant,Mexico,SKU_456,1421,1500,0.95,1.54,2.2,0.07
2025-06-12,PLANT_A,North Plant,USA,SKU_123,1154,1000,1.15,0.12,2.94,0.04
2025-06-12,PLANT_B,South Plant,Mexico,SKU_456,1516,1500,1.01,5.73,3.34,0.07
2025-06-13,PLANT_A,North Plant,USA,SKU_123,935,1000,0.94,4.14,3.26,0.02
2025-06-13,PLANT_B,South Plant,Mexico,SKU_456,1390,1500,0.93,4.89,3.46,0.07
2025-06-14,PLANT_A,North Plant,USA,SKU_123,949,1000,0.95,4.83,3.29,0.05
2025-06-14,PLANT_B,South Plant,Mexico,SKU_456,868,1500,0.58,1.12,1.61,0.04
2025-06-15,PLANT_A,North Plant,USA,SKU_123,985,1000,0.98,1.08,2.76,0.04
2025-06-15,PLANT_B,South Plant,Mexico,SKU_456,1455,1500,0.97,2.57,3.41,0.03
2025-06-16,PLANT_A,North Plant,USA,SKU_123,1047,1000,1.05,5.57,2.19,0.04
2025-06-16,PLANT_B,South Plant,Mexico,SKU_456,1248,1500,0.83,3.65,2.01,0.02
2025-06-17,PLANT_A,North Plant,USA,SKU_123,903,1000,0.9,4.19,2.71,0.02
2025-06-17,PLANT_B,South Plant,Mexico,SKU_456,1507,1500,1.0,4.32,2.51,0.04
2025-06-18,PLANT_A,North Plant,USA,SKU_123,1073,1000,1.07,4.03,1.56,0.04
2025-06-18,PLANT_B,South Plant,Mexico,SKU_456,1668,1500,1.11,0.57,3.48,0.08
2025-06-19,PLANT_A,North Plant,USA,SKU_123,677,1000,0.68,5.07,2.28,0.04
2025-06-19,PLANT_B,South Plant,Mexico,SKU_456,1570,1500,1.05,4.65,1.47,0.05
2025-06-20,PLANT_A,North Plant,USA,SKU_123,695,1000,0.69,2.81,2.1,0.02
2025-06-20,PLANT_B,South Plant,Mexico,SKU_456,1118,1500,0.75,0.2,2.39,0.08
2025-06-21,PLANT_A,North Plant,USA,SKU_123,1016,1000,1.02,4.96,1.62,0.05
2025-06-21,PLANT_B,South Plant,Mexico,SKU_456,1657,1500,1.1,3.52,3.15,0.02
2025-06-22,PLANT_A,North Plant,USA,SKU_123,728,1000,0.73,2.04,2.7,0.07
2025-06-22,PLANT_B,South Plant,Mexico,SKU_456,1576,1500,1.05,4.95,2.24,0.02
2025-06-23,PLANT_A,North Plant,USA,SKU_123,683,1000,0.68,2.02,2.91,0.06
2025-06-23,PLANT_B,South Plant,Mexico,SKU_456,986,1500,0.66,1.33,1.98,0.05
2025-06-24,PLANT_A,North Plant,USA,SKU_123,788,1000,0.79,2.44,2.15,0.07
2025-06-24,PLANT_B,South Plant,Mexico,SKU_456,1558,1500,1.04,0.77,2.95,0.04
2025-06-25,PLANT_A,North Plant,USA,SKU_123,844,1000,0.84,2.06,1.91,0.04
2025-06-25,PLANT_B,South Plant,Mexico,SKU_456,767,1500,0.51,4.63,1.76,0.01
2025-06-26,PLANT_A,North Plant,USA,SKU_123,1077,1000,1.08,2.96,1.83,0.06
2025-06-26,PLANT_B,South Plant,Mexico,SKU_456,1567,1500,1.04,1.48,3.3,0.02
2025-06-27,PLANT_A,North Plant,USA,SKU_123,1150,1000,1.15,5.63,2.92,0.02
2025-06-27,PLANT_B,South Plant,Mexico,SKU_456,1596,1500,1.06,0.43,2.22,0.06
2025-06-28,PLANT_A,North Plant,USA,SKU_123,1114,1000,1.11,5.23,1.5,0.04
2025-06-28,PLANT_B,South Plant,Mexico,SKU_456,1071,1500,0.71,4.17,1.62,0.06
2025-06-29,PLANT_A,North Plant,USA,SKU_123,844,1000,0.84,0.13,2.42,0.05
2025-06-29,PLANT_B,South Plant,Mexico,SKU_456,1459,1500,0.97,0.79,2.19,0.06
2025-06-30,PLANT_A,North Plant,USA,SKU_123,1292,1000,1.29,1.2,2.0,0.02
2025-06-30,PLANT_B,South Plant,Mexico,SKU_456,1375,1500,0.92,1.35,2.49,0.05
2025-07-01,PLANT_A,North Plant,USA,SKU_123,1163,1000,1.16,4.9,2.58,0.03
2025-07-01,PLANT_B,South Plant,Mexico,SKU_456,1137,1500,0.76,0.24,2.04,0.06
2025-07-02,PLANT_A,North Plant,USA,SKU_123,785,1000,0.79,4.7,2.36,0.06
2025-07-02,PLANT_B,South Plant,Mexico,SKU_456,1383,1500,0.92,0.96,2.24,0.05
2025-07-03,PLANT_A,North Plant,USA,SKU_123,1101,1000,1.1,1.97,2.47,0.01
2025-07-03,PLANT_B,South Plant,Mexico,SKU_456,1407,1500,0.94,4.92,2.56,0.04
2025-07-04,PLANT_A,North Plant,USA,SKU_123,745,1000,0.74,5.01,3.43,0.04
2025-07-04,PLANT_B,South Plant,Mexico,SKU_456,1318,1500,0.88,5.08,2.3,0.05
2025-07-05,PLANT_A,North Plant,USA,SKU_123,876,1000,0.88,4.85,3.04,0.03
2025-07-05,PLANT_B,South Plant,Mexico,SKU_456,1700,1500,1.13,4.8,2.13,0.02
2025-07-06,PLANT_A,North Plant,USA,SKU_123,453,1000,0.45,3.33,1.79,0.07
2025-07-06,PLANT_B,South Plant,Mexico,SKU_456,1193,1500,0.8,1.36,2.41,0.04
2025-07-07,PLANT_A,North Plant,USA,SKU_123,757,1000,0.76,4.31,3.02,0.04
2025-07-07,PLANT_B,South Plant,Mexico,SKU_456,1436,1500,0.96,4.42,1.69,0.08
2025-07-08,PLANT_A,North Plant,USA,SKU_123,1032,1000,1.03,0.75,1.69,0.06
2025-07-08,PLANT_B,South Plant,Mexico,SKU_456,1436,1500,0.96,4.7,2.97,0.05
2025-07-09,PLANT_A,North Plant,USA,SKU_123,864,1000,0.86,4.13,3.06,0.03
2025-07-09,PLANT_B,South Plant,Mexico,SKU_456,1156,1500,0.77,5.6,2.12,0.02
2025-07-10,PLANT_A,North Plant,USA,SKU_123,912,1000,0.91,1.62,1.91,0.08
2025-07-10,PLANT_B,South Plant,Mexico,SKU_456,1359,1500,0.91,3.45,3.34,0.02
2025-07-11,PLANT_A,North Plant,USA,SKU_123,1169,1000,1.17,4.57,3.47,0.02
2025-07-11,PLANT_B,South Plant,Mexico,SKU_456,1352,1500,0.9,2.03,1.77,0.04
2025-07-12,PLANT_A,North Plant,USA,SKU_123,1264,1000,1.26,5.97,2.24,0.05
2025-07-12,PLANT_B,South Plant,Mexico,SKU_456,1252,1500,0.83,2.36,2.86,0.08
2025-07-13,PLANT_A,North Plant,USA,SKU_123,972,1000,0.97,1.27,2.45,0.01
2025-07-13,PLANT_B,South Plant,Mexico,SKU_456,1292,1500,0.86,3.1,1.43,0.03
2025-07-14,PLANT_A,North Plant,USA,SKU_123,1090,1000,1.09,3.87,2.27,0.08
2025-07-14,PLANT_B,South Plant,Mexico,SKU_456,1515,1500,1.01,1.2,1.67,0.06
2025-07-15,PLANT_A,North Plant,USA,SKU_123,1081,1000,1.08,3.75,3.47,0.05
2025-07-15,PLANT_B,South Plant,Mexico,SKU_456,1374,1500,0.92,4.97,1.93,0.06
2025-07-16,PLANT_A,North Plant,USA,SKU_123,1195,1000,1.2,2.76,2.17,0.03
2025-07-16,PLANT_B,South Plant,Mexico,SKU_456,1695,1500,1.13,4.51,2.82,0.02
2025-07-17,PLANT_A,North Plant,USA,SKU_123,985,1000,0.98,3.22,3.02,0.06
2025-07-17,PLANT_B,South Plant,Mexico,SKU_456,1675,1500,1.12,5.37,1.74,0.08
2025-07-18,PLANT_A,North Plant,USA,SKU_123,948,1000,0.95,4.87,3.2,0.08
2025-07-18,PLANT_B,South Plant,Mexico,SKU_456,1165,1500,0.78,4.26,1.64,0.04
2025-07-19,PLANT_A,North Plant,USA,SKU_123,1244,1000,1.24,3.02,2.76,0.08
2025-07-19,PLANT_B,South Plant,Mexico,SKU_456,839,1500,0.56,3.44,3.21,0.04
2025-07-20,PLANT_A,North Plant,USA,SKU_123,470,1000,0.47,0.93,3.18,0.05
2025-07-20,PLANT_B,South Plant,Mexico,SKU_456,1732,1500,1.15,4.84,2.86,0.01
2025-07-21,PLANT_A,North Plant,USA,SKU_123,934,1000,0.93,3.1,1.95,0.02
2025-07-21,PLANT_B,South Plant,Mexico,SKU_456,1399,1500,0.93,0.53,1.52,0.04
2025-07-22,PLANT_A,North Plant,USA,SKU_123,747,1000,0.75,3.39,2.17,0.08
2025-07-22,PLANT_B,South Plant,Mexico,SKU_456,1229,1500,0.82,4.04,3.27,0.07
2025-07-23,PLANT_A,North Plant,USA,SKU_123,975,1000,0.97,0.51,3.1,0.06
2025-07-23,PLANT_B,South Plant,Mexico,SKU_456,1381,1500,0.92,0.6,2.91,0.06
2025-07-24,PLANT_A,North Plant,USA,SKU_123,978,1000,0.98,3.35,3.33,0.04
2025-07-24,PLANT_B,South Plant,Mexico,SKU_456,1605,1500,1.07,0.0,1.75,0.01
2025-07-25,PLANT_A,North Plant,USA,SKU_123,880,1000,0.88,5.63,1.66,0.02
2025-07-25,PLANT_B,South Plant,Mexico,SKU_456,1313,1500,0.88,2.6,1.98,0.07
2025-07-26,PLANT_A,North Plant,USA,SKU_123,1077,1000,1.08,0.55,2.33,0.08
2025-07-26,PLANT_B,South Plant,Mexico,SKU_456,1927,1500,1.28,5.36,3.13,0.02
2025-07-27,PLANT_A,North Plant,USA,SKU_123,841,1000,0.84,4.06,3.24,0.06
2025-07-27,PLANT_B,South Plant,Mexico,SKU_456,1532,1500,1.02,0.32,1.43,0.06
2025-07-28,PLANT_A,North Plant,USA,SKU_123,752,1000,0.75,1.62,2.47,0.04
2025-07-28,PLANT_B,South Plant,Mexico,SKU_456,1358,1500,0.91,4.04,2.21,0.03
2025-07-29,PLANT_A,North Plant,USA,SKU_123,1002,1000,1.0,4.54,2.8,0.03
2025-07-29,PLANT_B,South Plant,Mexico,SKU_456,1404,1500,0.94,3.42,2.42,0.05
2025-07-30,PLANT_A,North Plant,USA,SKU_123,1205,1000,1.21,0.66,2.97,0.02
2025-07-30,PLANT_B,South Plant,Mexico,SKU_456,1112,1500,0.74,5.86,3.41,0.01
2025-07-31,PLANT_A,North Plant,USA,SKU_123,992,1000,0.99,4.98,3.4,0.05
2025-07-31,PLANT_B,South Plant,Mexico,SKU_456,1336,1500,0.89,3.62,2.06,0.07
2025-08-01,PLANT_A,North Plant,USA,SKU_123,872,1000,0.87,1.76,1.47,0.07
2025-08-01,PLANT_B,South Plant,Mexico,SKU_456,1575,1500,1.05,1.95,2.39,0.07
2025-08-02,PLANT_A,North Plant,USA,SKU_123,834,1000,0.83,1.3,2.18,0.03
2025-08-02,PLANT_B,South Plant,Mexico,SKU_456,1344,1500,0.9,3.64,2.4,0.07
2025-08-03,PLANT_A,North Plant,USA,SKU_123,850,1000,0.85,4.56,3.26,0.06
2025-08-03,PLANT_B,South Plant,Mexico,SKU_456,1732,1500,1.15,2.0,2.46,0.01
2025-08-04,PLANT_A,North Plant,USA,SKU_123,655,1000,0.66,1.56,1.77,0.01
2025-08-04,PLANT_B,South Plant,Mexico,SKU_456,1621,1500,1.08,0.05,2.95,0.02
2025-08-05,PLANT_A,North Plant,USA,SKU_123,1136,1000,1.14,4.03,1.41,0.08
2025-08-05,PLANT_B,South Plant,Mexico,SKU_456,1742,1500,1.16,5.37,2.78,0.03
2025-08-06,PLANT_A,North Plant,USA,SKU_123,1163,1000,1.16,0.6,3.34,0.02
2025-08-06,PLANT_B,South Plant,Mexico,SKU_456,1065,1500,0.71,3.35,3.0,0.05
2025-08-07,PLANT_A,North Plant,USA,SKU_123,959,1000,0.96,2.46,2.5,0.04
2025-08-07,PLANT_B,South Plant,Mexico,SKU_456,1489,1500,0.99,4.65,2.51,0.03
2025-08-08,PLANT_A,North Plant,USA,SKU_123,860,1000,0.86,1.38,1.71,0.06
2025-08-08,PLANT_B,South Plant,Mexico,SKU_456,1440,1500,0.96,4.51,2.46,0.07
2025-08-09,PLANT_A,North Plant,USA,SKU_123,1161,1000,1.16,1.82,3.46,0.03
2025-08-09,PLANT_B,South Plant,Mexico,SKU_456,1413,1500,0.94,2.65,1.52,0.08
2025-08-10,PLANT_A,North Plant,USA,SKU_123,1236,1000,1.24,2.98,1.47,0.05
2025-08-10,PLANT_B,South Plant,Mexico,SKU_456,1586,1500,1.06,2.5,2.99,0.03
2025-08-11,PLANT_A,North Plant,USA,SKU_123,801,1000,0.8,5.08,3.14,0.04
2025-08-11,PLANT_B,South Plant,Mexico,SKU_456,1372,1500,0.91,4.32,1.91,0.02
2025-08-12,PLANT_A,North Plant,USA,SKU_123,1122,1000,1.12,2.03,2.88,0.03
2025-08-12,PLANT_B,South Plant,Mexico,SKU_456,1280,1500,0.85,3.07,2.07,0.02
2025-08-13,PLANT_A,North Plant,USA,SKU_123,740,1000,0.74,1.03,1.62,0.05
2025-08-13,PLANT_B,South Plant,Mexico,SKU_456,1047,1500,0.7,4.53,1.44,0.03
2025-08-14,PLANT_A,North Plant,USA,SKU_123,1056,1000,1.06,4.93,2.44,0.07
2025-08-14,PLANT_B,South Plant,Mexico,SKU_456,1522,1500,1.01,4.09,3.49,0.03
2025-08-15,PLANT_A,North Plant,USA,SKU_123,933,1000,0.93,0.09,1.65,0.06
2025-08-15,PLANT_B,South Plant,Mexico,SKU_456,1494,1500,1.0,3.32,1.47,0.04
2025-08-16,PLANT_A,North Plant,USA,SKU_123,1297,1000,1.3,4.68,3.05,0.05
2025-08-16,PLANT_B,South Plant,Mexico,SKU_456,1488,1500,0.99,2.35,3.27,0.03
2025-08-17,PLANT_A,North Plant,USA,SKU_123,677,1000,0.68,1.39,3.29,0.07
2025-08-17,PLANT_B,South Plant,Mexico,SKU_456,1447,1500,0.96,3.7,2.4,0.04
